M,N,Num_Traitors,Abort_Count,Correct_Count,Incorrect_Count
10,5,0,4,0,0
10,5,0,2,0,2
10,5,0,1,0,3
10,5,0,3,1,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,2,1,1
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,2,2,0
10,5,0,2,0,2
10,5,0,2,1,1
10,5,0,2,2,0
10,5,0,4,0,0
10,5,0,0,0,4
10,5,0,1,3,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,0,4,0
10,5,0,2,0,2
10,5,0,1,0,3
10,5,0,2,2,0
10,5,0,2,2,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,2,2,0
10,5,0,1,3,0
10,5,0,4,0,0
10,5,0,0,4,0
10,5,0,0,4,0
10,5,0,2,2,0
10,5,0,3,1,0
10,5,0,1,0,3
10,5,0,1,3,0
10,5,0,2,2,0
10,5,0,3,1,0
10,5,0,3,1,0
10,5,0,4,0,0
10,5,0,2,0,2
10,5,0,4,0,0
10,5,0,3,0,1
10,5,0,2,2,0
10,5,0,0,4,0
10,5,0,3,1,0
10,5,0,4,0,0
10,5,0,1,3,0
10,5,0,0,4,0
10,5,0,0,4,0
10,5,0,4,0,0
10,5,0,2,2,0
10,5,0,3,1,0
10,5,0,1,3,0
10,5,0,1,3,0
10,5,0,4,0,0
10,5,0,3,1,0
10,5,0,1,0,3
10,5,0,0,4,0
10,5,0,1,3,0
10,5,0,1,0,3
10,5,0,0,4,0
10,5,0,4,0,0
10,5,0,0,0,4
10,5,0,1,3,0
10,5,0,2,2,0
10,5,0,0,4,0
10,5,0,3,1,0
10,5,0,2,1,1
10,5,0,2,1,1
10,5,0,2,2,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,0,4,0
10,5,0,4,0,0
10,5,0,1,3,0
10,5,0,3,1,0
10,5,0,0,4,0
10,5,0,4,0,0
10,5,0,1,0,3
10,5,0,0,4,0
10,5,0,4,0,0
10,5,0,3,1,0
10,5,0,1,3,0
10,5,0,1,0,3
10,5,0,4,0,0
10,5,0,3,1,0
10,5,0,2,0,2
10,5,0,4,0,0
10,5,0,0,0,4
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,1,0
10,5,0,3,1,0
10,5,0,1,3,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,1,3,0
10,5,0,2,2,0
10,5,0,2,0,2
10,5,0,1,3,0
10,5,0,0,0,4
10,5,0,1,3,0
10,5,0,2,2,0
10,5,0,3,1,0
10,5,0,3,1,0
10,5,0,2,2,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,1,0
10,5,0,3,0,1
10,5,0,0,4,0
10,5,0,3,1,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,2,0,2
10,5,0,2,1,1
10,5,0,1,3,0
10,5,0,4,0,0
10,5,0,3,0,1
10,5,0,4,0,0
10,5,0,2,2,0
10,5,0,1,0,3
10,5,0,2,2,0
10,5,0,2,0,2
10,5,0,1,3,0
10,5,0,2,2,0
10,5,0,0,0,4
10,5,0,2,2,0
10,5,0,1,3,0
10,5,0,4,0,0
10,5,0,2,2,0
10,5,0,2,2,0
10,5,0,3,1,0
10,5,0,4,0,0
10,5,0,0,4,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,2,0,2
10,5,0,2,1,1
10,5,0,3,1,0
10,5,0,2,2,0
10,5,0,3,0,1
10,5,0,2,0,2
10,5,0,4,0,0
10,5,0,2,2,0
10,5,0,0,4,0
10,5,0,0,4,0
10,5,0,0,0,4
10,5,0,2,0,2
10,5,0,1,0,3
10,5,0,2,0,2
10,5,0,2,2,0
10,5,0,4,0,0
10,5,0,1,3,0
10,5,0,3,1,0
10,5,0,0,4,0
10,5,0,4,0,0
10,5,0,2,2,0
10,5,0,1,3,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,0,4,0
10,5,0,4,0,0
10,5,0,1,0,3
10,5,0,0,4,0
10,5,0,1,3,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,1,0,3
10,5,0,3,0,1
10,5,0,1,0,3
10,5,0,1,3,0
10,5,0,1,0,3
10,5,0,4,0,0
10,5,0,0,4,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,1,1,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,0,2,0
10,3,0,1,1,0
10,3,0,2,0,0
10,3,0,1,1,0
10,3,0,2,0,0
10,3,0,1,1,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,1,1,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,1,1,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,1,1,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,0,2,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,1,1,0
10,3,0,2,0,0
10,3,0,1,1,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,1,1,0
10,3,0,2,0,0
10,3,0,1,1,0
10,3,0,2,0,0
10,3,0,1,1,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,1,1,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,1,1,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,1,1,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,1,1,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,1,1,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,1,1,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,0,2,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,1,1,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,1,1,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,1,1,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,1,1,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,1,1,0
10,3,0,1,1,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,3,0,2,0,0
10,5,2,1,1,0
10,5,2,0,2,0
10,5,2,1,1,0
10,5,2,0,2,0
10,5,2,0,2,0
10,5,2,1,1,0
10,5,2,2,0,0
10,5,2,0,2,0
10,5,2,0,2,0
10,5,2,1,1,0
10,5,2,0,2,0
10,5,2,0,2,0
10,5,2,0,2,0
10,5,2,0,2,0
10,5,2,0,2,0
10,5,2,0,2,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,0,1
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,0,1
10,5,0,3,1,0
10,5,0,4,0,0
10,5,0,3,0,1
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,0,1
10,5,0,3,1,0
10,5,0,3,1,0
10,5,0,3,1,0
10,5,0,4,0,0
10,5,0,2,2,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,2,2,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,0,1
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,0,1
10,5,0,4,0,0
10,5,0,3,1,0
10,5,0,4,0,0
10,5,0,3,1,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,1,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,1,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,0,1
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,0,1
10,5,0,3,0,1
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,1,0
10,5,0,3,0,1
10,5,0,3,1,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,0,1
10,5,0,4,0,0
10,5,0,3,0,1
10,5,0,4,0,0
10,5,0,3,1,0
10,5,0,4,0,0
10,5,0,3,1,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,1,0
10,5,0,3,1,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,1,0
10,5,0,2,0,2
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,1,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,1,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,0,1
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,1,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,0,1
10,5,0,4,0,0
10,5,0,2,0,2
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,0,1
10,5,0,3,1,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,1,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,1,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,0,1
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,0,1
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,1,0
10,5,0,2,2,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,1,0
10,5,0,3,0,1
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,0,1
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,2,2,0
10,5,0,2,2,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,0,1
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,0,1
10,5,0,4,0,0
10,5,0,3,0,1
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,1,0
10,5,0,3,0,1
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,1,0
10,5,0,4,0,0
10,5,0,3,1,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,1,0
10,5,0,4,0,0
10,5,0,3,1,0
10,5,0,3,0,1
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,1,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,1,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,0,1
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,0,1
10,5,0,3,0,1
10,5,0,4,0,0
10,5,0,3,0,1
10,5,0,4,0,0
10,5,0,3,1,0
10,5,0,3,1,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,4,0,0
10,5,0,3,1,0
20,3,0,2,0,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,1,1,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,1,1,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,1,1,0
20,3,0,1,1,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,1,1,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,1,1,0
20,3,0,1,1,0
20,3,0,1,1,0
20,3,0,2,0,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,1,1,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,2,0,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,2,0,0
20,3,0,1,1,0
20,3,0,0,2,0
20,3,0,1,1,0
20,3,0,1,1,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,1,1,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,1,1,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,1,1,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,1,1,0
20,3,0,1,1,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,2,0,0
20,3,0,0,2,0
20,3,0,1,1,0
20,3,0,0,2,0
20,3,0,2,0,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,1,1,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,2,0,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,2,0,0
20,3,0,0,2,0
20,3,0,1,1,0
20,3,0,2,0,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,1,1,0
20,3,0,0,2,0
20,3,0,1,1,0
20,3,0,0,2,0
20,3,0,2,0,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,1,1,0
20,3,0,0,2,0
20,3,0,2,0,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,1,1,0
20,3,0,2,0,0
20,3,0,0,2,0
20,3,0,2,0,0
20,3,0,1,1,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,1,1,0
20,3,0,0,2,0
20,3,0,0,2,0
20,3,0,1,1,0
20,3,0,1,1,0
20,3,0,2,0,0
20,3,0,0,2,0
20,5,2,0,2,0
20,5,2,0,2,0
20,5,2,1,1,0
20,5,2,0,2,0
20,5,2,0,2,0
20,5,2,0,2,0
20,5,2,1,1,0
20,5,2,2,0,0
20,5,2,0,2,0
20,5,2,0,2,0
20,5,2,0,2,0
20,5,2,0,2,0
20,5,2,0,2,0
20,5,2,0,2,0
20,5,2,0,2,0
20,5,2,0,2,0
20,5,0,0,4,0
20,5,0,4,0,0
20,5,0,0,4,0
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,1,3,0
20,5,0,3,1,0
20,5,0,0,4,0
20,5,0,3,0,1
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,3,1,0
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,2,2,0
20,5,0,1,3,0
20,5,0,3,0,1
20,5,0,3,1,0
20,5,0,3,0,1
20,5,0,0,4,0
20,5,0,3,1,0
20,5,0,4,0,0
20,5,0,0,4,0
20,5,0,1,3,0
20,5,0,1,3,0
20,5,0,4,0,0
20,5,0,3,0,1
20,5,0,4,0,0
20,5,0,3,1,0
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,3,1,0
20,5,0,4,0,0
20,5,0,1,2,1
20,5,0,3,0,1
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,0,4,0
20,5,0,1,0,3
20,5,0,2,2,0
20,5,0,0,0,4
20,5,0,0,4,0
20,5,0,3,0,1
20,5,0,0,4,0
20,5,0,1,0,3
20,5,0,3,1,0
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,3,1,0
20,5,0,1,3,0
20,5,0,3,0,1
20,5,0,4,0,0
20,5,0,3,1,0
20,5,0,3,0,1
20,5,0,4,0,0
20,5,0,1,3,0
20,5,0,0,0,4
20,5,0,4,0,0
20,5,0,3,1,0
20,5,0,2,1,1
20,5,0,4,0,0
20,5,0,3,1,0
20,5,0,3,1,0
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,3,1,0
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,3,0,1
20,5,0,4,0,0
20,5,0,1,3,0
20,5,0,3,1,0
20,5,0,0,4,0
20,5,0,3,0,1
20,5,0,3,1,0
20,5,0,1,3,0
20,5,0,2,0,2
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,0,4,0
20,5,0,0,4,0
20,5,0,1,3,0
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,2,2,0
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,3,0,1
20,5,0,4,0,0
20,5,0,2,2,0
20,5,0,3,0,1
20,5,0,2,1,1
20,5,0,0,0,4
20,5,0,2,1,1
20,5,0,3,1,0
20,5,0,4,0,0
20,5,0,0,4,0
20,5,0,4,0,0
20,5,0,1,1,2
20,5,0,4,0,0
20,5,0,3,0,1
20,5,0,4,0,0
20,5,0,0,4,0
20,5,0,0,4,0
20,5,0,3,1,0
20,5,0,0,4,0
20,5,0,3,1,0
20,5,0,4,0,0
20,5,0,0,0,4
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,3,1,0
20,5,0,4,0,0
20,5,0,0,4,0
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,3,0,1
20,5,0,0,0,4
20,5,0,4,0,0
20,5,0,2,2,0
20,5,0,4,0,0
20,5,0,3,0,1
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,0,4,0
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,1,3,0
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,2,2,0
20,5,0,0,4,0
20,5,0,0,4,0
20,5,0,4,0,0
20,5,0,3,1,0
20,5,0,1,3,0
20,5,0,3,0,1
20,5,0,4,0,0
20,5,0,1,3,0
20,5,0,3,1,0
20,5,0,4,0,0
20,5,0,1,0,3
20,5,0,0,4,0
20,5,0,3,0,1
20,5,0,3,0,1
20,5,0,2,2,0
20,5,0,3,1,0
20,5,0,1,3,0
20,5,0,0,0,4
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,2,2,0
20,5,0,4,0,0
20,5,0,3,0,1
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,0,4,0
20,5,0,0,4,0
20,5,0,2,2,0
20,5,0,0,4,0
20,5,0,2,2,0
20,5,0,1,3,0
20,5,0,4,0,0
20,5,0,1,0,3
20,5,0,3,1,0
20,5,0,0,4,0
20,5,0,4,0,0
20,5,0,3,0,1
20,5,0,2,0,2
20,5,0,0,4,0
20,5,0,0,4,0
20,5,0,3,1,0
20,5,0,0,4,0
20,5,0,3,1,0
20,5,0,4,0,0
20,5,0,3,1,0
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,2,2,0
20,5,0,3,1,0
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,0,0,4
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,3,0,1
20,5,0,3,0,1
20,5,0,0,4,0
20,5,0,3,1,0
20,5,0,0,4,0
20,5,0,3,1,0
20,5,0,4,0,0
20,5,0,3,1,0
20,5,0,1,3,0
20,5,0,0,0,4
20,5,0,3,1,0
20,5,0,4,0,0
20,5,0,3,1,0
20,5,0,0,4,0
20,5,0,4,0,0
20,5,0,3,1,0
20,5,0,0,4,0
20,5,0,3,0,1
20,5,0,3,1,0
20,5,0,0,4,0
20,5,0,4,0,0
20,5,0,2,2,0
20,5,0,0,4,0
20,5,0,3,1,0
20,5,0,4,0,0
20,5,0,0,4,0
20,5,0,2,1,1
20,5,0,3,1,0
20,5,0,4,0,0
20,5,0,3,1,0
20,5,0,4,0,0
20,5,0,3,1,0
20,5,0,3,1,0
20,5,0,0,4,0
20,5,0,4,0,0
20,5,0,2,0,2
20,5,0,3,1,0
20,5,0,0,4,0
20,5,0,0,4,0
20,5,0,2,2,0
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,3,0,1
20,5,0,3,1,0
20,5,0,4,0,0
20,5,0,3,1,0
20,5,0,3,0,1
20,5,0,4,0,0
20,5,0,0,0,4
20,5,0,0,0,4
20,5,0,4,0,0
20,5,0,3,0,1
20,5,0,3,1,0
20,5,0,3,1,0
20,5,0,4,0,0
20,5,0,3,1,0
20,5,0,3,1,0
20,5,0,4,0,0
20,5,0,1,0,3
20,5,0,3,0,1
20,5,0,3,1,0
20,5,0,3,0,1
20,5,0,3,1,0
20,5,0,1,0,3
20,5,0,0,4,0
20,5,0,0,4,0
20,5,0,3,1,0
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,3,0,1
20,5,0,3,1,0
20,5,0,3,1,0
20,5,0,3,1,0
20,5,0,4,0,0
20,5,0,0,4,0
20,5,0,3,1,0
20,5,0,0,4,0
20,5,0,3,0,1
20,5,0,4,0,0
20,5,0,1,3,0
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,3,1,0
20,5,0,3,1,0
20,5,0,0,4,0
20,5,0,3,1,0
20,5,0,0,4,0
20,5,0,4,0,0
20,5,0,3,1,0
20,5,0,3,1,0
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,3,1,0
20,5,0,1,3,0
20,5,0,4,0,0
20,5,0,1,3,0
20,5,0,2,0,2
20,5,0,4,0,0
20,5,0,3,1,0
20,5,0,4,0,0
20,5,0,0,4,0
20,5,0,1,3,0
20,5,0,3,1,0
20,5,0,4,0,0
20,5,0,3,0,1
20,5,0,1,3,0
20,5,0,3,0,1
20,5,0,3,0,1
20,5,0,0,4,0
20,5,0,4,0,0
20,5,0,3,1,0
20,5,0,0,4,0
20,5,0,3,1,0
20,5,0,1,0,3
20,5,0,2,2,0
20,5,0,3,0,1
20,5,0,0,4,0
20,5,0,1,0,3
20,5,0,3,1,0
20,5,0,4,0,0
20,5,0,0,4,0
20,5,0,4,0,0
20,5,0,0,4,0
20,5,0,3,1,0
20,5,0,0,0,4
20,5,0,0,4,0
20,5,0,1,0,3
20,5,0,4,0,0
20,5,0,4,0,0
20,5,0,4,0,0
